Route ID,mae,driver,origin
12940,130.19129875268732,341,19
12941,120.87993916147745,197,19
12942,61.55290569204667,301,19
12944,76.14653750374869,360,19
12946,23.569380735339777,278,19
12947,189.60405982367044,40,19
12950,34.55252789705511,43,19
12951,53.339456873269796,234,19
12957,36.97795554056371,284,19
12958,41.35637577587833,34,19
12961,34.4444047218149,280,19
12965,37.91359338711547,292,19
12968,135.95153564085552,343,19
12971,86.94915900353018,46,19
12972,143.21208706535987,88,19
12978,61.632078951668596,71,19
12979,54.62680729162182,59,19
12981,27.577161528079618,165,19
12982,55.11466735222734,323,19
12983,30.9682966443955,300,19
12986,84.4400743274549,80,19
12987,28.024274853717124,75,19
12988,60.00262004025504,345,19
12996,93.48264159028363,63,19
12997,142.54463075057865,134,19
12999,105.07437608767252,108,19
13005,32.58360011003028,79,19
13006,69.27886072827486,83,19
13007,109.3795204616303,78,19
13014,24.628800135631597,167,19
13016,67.91549437708248,116,19
13017,101.51565070400174,254,19
13021,86.68167611888305,223,19
13023,66.1979499589883,87,19
13028,71.62599556795242,126,19
13036,44.63962108680501,3,19
13041,40.62323039023546,95,19
13043,20.18891816812782,10,19
13044,47.11069612768293,141,19
13052,66.19834156429772,142,19
13053,39.243043183215875,11,19
13060,26.524987128364476,96,19
13061,96.75907194768286,350,19
13062,68.21287923852839,194,19
13064,32.98704849742888,258,19
13065,76.92321131806756,286,19
13066,105.73440776170717,22,19
13068,36.4706790649658,282,19
13069,24.272037106883236,260,19
13070,25.158430429934345,36,19
13073,18.983158344890317,41,19
13076,35.700085803443976,274,19
13079,143.16099287826992,26,19
13080,49.04082339524176,261,19
13081,62.088037636197534,39,19
13083,23.83057712233723,43,19
13088,33.50295730485106,31,19
13089,55.71197578777169,246,19
13092,60.43675501580013,268,19
13096,136.57694603123954,34,19
13100,31.36717238772785,278,19
13103,20.494251884046875,270,19
13109,47.911897656697185,104,19
13122,36.6437318734704,49,19
13125,72.30002497809997,146,19
13126,35.75015939623936,300,19
13127,129.39542546188727,32,19
13129,49.25563739074097,80,19
13130,37.98670712734723,60,19
13131,67.7489448734584,57,19
13132,51.544260100348104,44,19
13136,36.34216135007982,284,19
13138,27.693777912055868,167,19
13140,50.3736971547281,234,19
13141,107.11934403305418,180,19
13142,50.3283197877808,113,19
13146,99.27670619475177,50,19
13152,30.28265292436362,79,19
13153,126.13026186194801,78,19
13155,38.63872164003341,118,19
13157,30.99754267086767,69,19
13159,97.69886638095103,254,19
13164,48.87658238021003,83,19
13165,126.63636967087471,132,19
13166,45.642365899935044,233,19
13178,49.73805694848289,14,19
13185,102.37104995946935,280,19
13186,42.10916628105466,306,19
13187,76.07376600155412,276,19
13188,75.04378675022302,267,19
13195,32.24608459142785,288,19
13203,35.43326948465998,3,19
13204,72.37699335403806,141,19
13209,35.377888203081994,160,19
13210,16.867874115961378,7,19
13212,32.13318762613923,16,19
13213,32.88164174359499,19,19
13215,47.81117169997234,11,19
13217,37.18002386983014,15,19
13219,26.63747369431197,306,19
13221,62.51511825740205,96,19
13223,41.58495991022022,194,19
13224,70.43560420579938,339,19
13226,40.64003445615409,258,19
13227,25.219488574351097,198,19
13228,58.268681462754365,286,19
13229,54.91295516177807,279,19
13230,48.23798144397872,67,19
13234,51.62417419948074,99,19
13235,32.7744001603794,362,19
13236,25.93335102622372,257,19
13238,24.139614316188144,41,19
13239,28.791965592147534,164,19
13240,36.3139510571024,296,19
